user_id,product_id,product_category,interaction_type
U0015,058455bb1f618ec6c636e033e0316f45,Health > Restock Wellness Essentials > Vitamins & Supplements Restock,purchase
U0015,addc306120b2bdfad5adf913b56f6e09,Premium Beauty > Premium Bath & Body > Premium Body Lotions,purchase
U0015,0a958222a977aa3eab954a1b631734b6,Beauty > Hair Care > Conditioner,view
U0015,9e653c87a4981e35c23a2f753041c776,Beauty > Makeup > Nails,view
U0015,ab3619c9b0239b146bb5eaef421e8b0f,Personal Care > Bath & Body > Body Lotions & Creams,view
U0015,603cfa1b8b302364b24a5c0202f1356d,Food > Beverages > Tea,view
U0015,0c622be200266efc9da56103fde4e3ce,Personal Care > Feminine Care > All Feminine Care,view
U0015,9a2cabb34ec6156e831b4be0ac736d52,"Personal Care > Bath & Body > Loofahs, Bath Sponges & Accessories",view
U0015,b06f4c88eb9057c2faaa71b9993f28d4,Beauty > Makeup > Nails,purchase
U0015,e3b567b8bc73a626c31f8e5d9679d44d,Personal Care > Sun Care > Sunscreen,view
U0015,82456601414cb1a69ea14e8b239a050e,Personal Care > Bath & Body > Body Lotions & Creams,view
U0015,8f1834ceaec2e523bbc8e6fd8140e564,Premium Beauty > Premium Men's Grooming > Premium Colognes,view
U0015,4d772b401b79629f57c7a275dc8e3a64,Premium Beauty > Premium Hair Care & Hair Tools > Premium Shampoos,view
U0015,7092754f8c12cd1a16423c05621ddd7d,Personal Care > Sun Care > Sunscreen,view
U0015,6d89c5d4452a3a962d12fa14a8af706b,Beauty > Hair Care > Hair Color,view
U0016,539cedcd30a1e9ede3077500e99be992,Beauty > Skin Care > Skin Care Concern,view
U0016,89a490093a14117cfe1d14f973df15ff,Premium Beauty > Premium Makeup > Premium Nail Polish & Care,purchase
U0016,51a50ff8ecb12089579620a317490d6a,Beauty > Makeup > Eye Makeup,cart
U0016,94e5d2b6dee7eb96da182e2ff06d26ce,Premium Beauty > Premium Facial Skincare > Premium Eye Cream & Treatments,view
U0016,168d879ed992775f8e2def926c8d9a77,Beauty > Nail Care > Nail Art,view
U0016,e81d165b7866f7cd6f0ac07291e139a5,Beauty > Makeup > Face Makeup,view
U0016,f835758f6eb60b11ea0c2938c8a2778e,Beauty > Beauty by Top Brands > L'Oreal,view
U0016,bb2d7074bc0f234b15f2a9f22cd506ff,Health > Superfoods & Cleanses > Superfoods,view
U0016,d814c56844cd6b34a6eb58442ce9995b,Beauty > Hair Care > Hair Color,view
U0016,4a14b9058f30f43e4c4b6b6e7bf7f77c,Beauty > Makeup > Face Makeup,view
U0017,516faf9672dd624336b11fdfc6ff1a6f,Premium Beauty > Premium Makeup > Premium Face,view
U0017,ca38a6801e386c52daae963e0730e618,Beauty > Makeup > Face Makeup,view
U0017,07d7b3bf73a42d9d47222159c4255d6c,Beauty > Hair Care > Hair Care Brands,view
U0017,959da7479f3cba2a11b89e14cf38d3e2,Personal Care > Shaving > Electric Shavers,purchase
U0017,d3b8796c3136f170094191c6fba8cc6c,Personal Care > Bath & Body > Hand Soaps,view
U0017,b9a17fe1d54e6fdc12b7a443f422bbcc,Beauty > Beauty by Top Brands > Burt's Bees,cart
U0017,f52fa76a67d5883571b99f474dc59d6c,Health > Aromatherapy > Essential Oils,view
U0017,4983be31591bf1632cad9b762ba5bd82,Personal Care > Shaving > Shaving Cream,purchase
U0017,359afc35f9a09071c119131d66b666b8,Health > FSA and HSA Shop > FSA,view
U0017,e6ebacd06a792aeb519f96c0a2b159e7,Household Essentials > Laundry > Fabric Softener,view
U0017,e48f666eb5dfa50a73c526c1876b9f20,Beauty > Hair Care > Conditioner,view
U0017,2d4fe0eb0da53057d41dd12d74635866,Premium Beauty > Premium Makeup > Premium Face,view
U0017,4ca2204d8c3c05b281903aad4fefd6a0,Beauty > Hair Care > Hair Care Brands,view
U0017,879fac3b4c9d511f4daa6fb763063dd4,Personal Care > Bath & Body > Bar Soap,view
U0017,d532e006c6c4cd4c67bd7c33eda3147b,Personal Care > Personal Care by Brand > Listerine,view
U0017,b1a25ec4834940972fad60bd5ad63920,Beauty > Hair Care > Conditioner,view
U0017,80d5d62e1b7a6ead9f0d187aa7998978,Beauty > Makeup > Eye Makeup,view
U0017,e7bb17bd0faa21daacf411c278591dc3,Beauty > Beauty by Topic > Mindful Beauty,view
U0017,06204348685e304041e67527d842363c,Personal Care > Bath & Body > Hand Lotions & Creams,view
U0017,d4b050bbff6e9a76fd9f75716ba53e8c,Premium Beauty > Premium Men's Grooming > Premium Face Care,view
U0017,6dfedfb6577f8e948ea560fbc10f32d9,Personal Care > Sun Care > Sunscreen,view
U0017,b23a135e418fad488083d4fd12d32c29,Health > Superfoods & Cleanses > Superfoods,view
U0017,722a4886c8a48c81c3ba47ce60abce1e,Premium Beauty > Premium Facial Skincare > Premium Eye Cream & Treatments,view
U0017,84c8bf8f1a335d15fd3ce3f4de9de40b,Personal Care > Shaving > Electric Shavers,view
U0017,9f32755c6acf13b9989bf2e655a45f91,Beauty > Beauty by Top Brands > NYX Professional Makeup,view
U0017,c1cab429387a300972d629be2c678590,Sports & Outdoors > Exercise & Fitness > Yoga,cart
U0017,42b778dd02410b116be55253718bfd52,Beauty > Beauty by Topic > Mindful Beauty,view
U0017,7a43d501df8b19d89767abb06a8826f1,Beauty > Makeup > Face Makeup,cart
U0017,31b1c77b9e8e9c847a3974f7cfb7c641,Beauty > Beauty by Top Brands > Rimmel,view
U0017,5ea2af14efa06725f7477da08463bee9,Beauty > Makeup > Eye Makeup,view
U0017,1a082e93bb68b97f9d8bf9ded411a0de,Personal Care > Feminine Care > Always,view
U0017,f86784e5f014db305d42d704d640c02b,Household Essentials > Cleaning Supplies > Cleaning Tools,cart
U0017,fa167d26eef3d3b7a3f5e9996942e2fb,Beauty > Makeup > Nails,purchase
U0017,f995571a445a8631d778b93ea6eb9166,Beauty > Nail Care > Nail Polish,cart
U0017,932754dd321073942a5afbf611f98125,Premium Beauty > Premium Facial Skincare > Premium Eye Cream & Treatments,view
U0017,6a0b750cf27e7fc5e0debe32289db5c5,Beauty > Makeup > Face Makeup,view
U0017,58977539d7a673d78a3510a45c47a908,Premium Beauty > Premium Hair Care & Hair Tools > Premium Conditioners,view
U0017,ba15e4166be6fec1a27ae7c6ba7484f9,Premium Beauty > Premium Facial Skincare > Premium Value Sizes & Sets,view
U0017,aa459ac2e6a169bf496d6e8fea5fe912,Premium Beauty > Premium Men's Grooming > Premium Body Care,view
U0017,e1d459727e07d1419b32c632ae69b1c5,Beauty > Nail Care > Nail Polish,view
U0017,cfdee266937ec08478fa46a335b15b4e,Premium Beauty > Premium Makeup > Premium Eyes,cart
U0017,fa0a0a31334e088287f8defe4d242e84,Household Essentials > Laundry > Stain Removers,view
U0017,97fc811a8b08b7c3ff39eef80eff679b,Sports & Outdoors > Exercise & Fitness > Yoga,view
U0017,2603e8a1ac49bf8bd83253580e0257d0,Premium Beauty > Premium Bath & Body > Premium Essential Oils & Aromatherapy,view
U0017,12743816548549132508f56a55865a85,Health > Superfoods & Cleanses > Liver Cleanse,view
U0017,dfaf1adacc9fb88cc085529a6c2e28a1,Personal Care > Men's Personal Care,view
U0017,32fbb1884c279cedbe02700308472088,Beauty > Hair Care > Hair Styling Products,cart
U0017,1546b115190144e10a1b0c325a095672,Personal Care > Incontinence > All Incontinence,cart
U0017,6587271bca17376ec54ebf32229c3749,Beauty > Makeup > Eye Makeup,view
U0017,3083bf7b1c8cc4c206e9c9198447c033,Personal Care > Travel Size Toiletries & Kits,purchase
U0017,1bcf91ae8e300989fa1ed6df7768c60b,Health > Superfoods & Cleanses > Navitas Organics,view
U0017,a355c325dc2b8072a9c83b6e32dd496a,Clothing > Shoes > Womens Shoes,view
U0017,373e32de2853d98090a7c73acb07d3a3,Beauty > Nail Care > Nail Polish,view
U0017,23c48d3c8447a45eb1128e6702e3b638,Personal Care > Incontinence > All Incontinence,cart
U0017,d98c8942983403c7b0266b4fa8ffe6fe,Personal Care > Incontinence > All Incontinence,view
U0017,4073b907013628eb60bda74dc37377a4,Beauty > Hair Care > Dry Shampoo,view
U0017,44e8ffdc6d6f27dbfefb030be3fdcdd2,Premium Beauty > Premium Men's Grooming > Premium Colognes,view
U0017,30d711faa9f3c5e4ec46de5366df74c0,Personal Care > Incontinence > All Incontinence,view
U0017,5725fbe373e0cd549dd72260bdb65a21,Household Essentials > Air Fresheners > Spray Air Fresheners,view
U0017,8351786eaecb4eeb014bafe5461aeaa9,Beauty > Makeup > Lip,purchase
U0017,fadd15e608eb5f0384bbeba73ba775de,Premium Beauty > Premium Bath & Body > Premium Self Tanners,view
U0017,63f4fb585670303a3c65456efab5e2d8,Beauty > Makeup > Face,view
U0017,f1b88db1ba511c21ce2c8f6a2142ff69,Premium Beauty > Premium Hair Care & Hair Tools > Premium Styling Products,view
U0017,d104836362b9d735855f7410dedfd3b9,"Clothing > Womens Clothing > Womens Bras, Panties & Lingerie",view
U0017,1ce1d0cd7061fced268d353c34a63ecc,Household Essentials > Laundry > Fabric Softener,view
U0017,9e2941d93de282a016bd767e762af7e8,Beauty > Here for Every Beauty > Bath & Body,view
U0017,c8f0cfa80ab89d85f09fce1ae278976a,Health > Foot Care > Foot Creams & Lotions,view
U0017,3c6314278d67fa925a479f0932e886b8,Household Essentials > Laundry > Liquid Laundry Detergent,view
U0017,6eec4f3bb6caff1311251e0762185656,Household Essentials > Air Fresheners > Car Air Fresheners,view
U0017,11ce767d43c085c867afef24bc6f15ab,Beauty > Beauty by Top Brands > Olay,view
U0017,0001111104242179400000002000000000067846570US,Personal Care > Bath & Body > Dove Deodorant & Antiperspirant,view
U0017,fa20811347b10db89d19ba6f2f4e53ad,Personal Care > Bath & Body > Hand Soaps,view
U0017,e71a1564028ce6cead24e13df95e8840,Beauty > Makeup > Eye,view
U0017,cdd040213e8ef47a8ff60eb555f15a13,Health > Aromatherapy > Essential Oils,view
U0017,609cf0cb732e76ce9fa8e45402c77382,Personal Care > Deodorants & Antiperspirants,view
U0017,378df427c8b17331e36793206be32bd6,Personal Care > Bath & Body > Body Wash & Shower Gel,view
U0017,7ab58689b491cf1b58627ee4bdfa54ee,Beauty > Beauty by Top Brands > Maybelline New York,view
U0017,394d054122ecfead6321a978217c2ef6,Premium Beauty > Premium Bath & Body > Premium Sun Care & Sunscreens,view
U0017,1cdc55ed1457e1d2bfabfd661e8f6718,Premium Beauty > Premium Bath & Body > Premium Body Washes & Shower Gels,cart
U0017,24c96bba7de5962df0b2c03cbdf65f47,Premium Beauty > Premium Bath & Body > Premium Body Lotions,view
U0017,9816ceb65f4ec03f0f05cbb9662aa797,Premium Beauty > Premium Facial Skincare > Premium Facial Treatments & Serums,view
U0017,e587c54db8b21101a0571525b323e2df,Seasonal > @ Manual Shelves - Seasonal > American Jobs 2020,view
U0017,28d12f4f2204b98f3d751e96fcbab890,Personal Care > Feminine Care > All Feminine Care,view
U0017,2ad5954786bf193c0a490a573acf9178,Premium Beauty > Premium Men's Grooming > Premium Colognes,view
U0017,b3e468b38c4c786cd9f405e3bae5396c,Personal Care > Bath & Body > Hand Soaps,purchase
U0017,7cde2ca273f1b480924212b02f417404,Beauty > Nail Care > Nail Polish,view
U0017,b17fba494be2e0459e6f4af38476e5b2,Health > Superfoods & Cleanses > Superfoods,view
U0017,19e8815c262180e2de9e1704cfd6385e,Premium Beauty > Premium Facial Skincare > Premium Face Moisturizers,view
U0017,d98c8942983403c7b0266b4fa8ffe6fe,Personal Care > Incontinence > All Incontinence,view
U0017,a58df9da0127a518b5ed59ee06f56fc5,Premium Beauty > Premium Facial Skincare > Premium Face Moisturizers,view
U0017,bebe5e902b71931a58ca52d705eddaff,Health > Superfoods & Cleanses > Detox Drinks,view
U0017,e3c043c2ebd1791dccc5c3aa20314825,Beauty > Travel Size Beauty > Travel Size Makeup,purchase
U0017,65d814cb5aa8eae4438268544eba57c9,Household Essentials > Air Fresheners > Spray Air Fresheners,view
U0017,99b0e7ef05651b2474ae3a8f9250e816,Beauty > Best Beauty Gift Ideas > Makeup Palettes and Gift Sets,cart
U0017,3fb3798a0a33adb5de4097170f127b59,Beauty > Makeup > Lip Makeup,view
U0017,1d2aaba1556276bb6a8ece23dd171c42,Beauty > The Curl Shop > Wavy Hair Products,view
U0017,0022f90458840d5503147f7b79ae4290,Beauty > Beauty by Top Brands > NYX Professional Makeup,cart
U0017,0d1a9470887dc6283ad0ffdbb8fe624f,Personal Care > Bath & Body > Hand Soaps,view
U0017,7b2893343ac9afa0902867ef104c7904,Health > Weight Management > Weight Loss Pills,cart
U0017,4879bc34536b623d6b32828faa9a9cf8,Household Essentials > Cleaning Supplies > Drain Cleaners,view
U0017,0060559200590979400000002000000000067559678US,Beauty > Hair Care > Hair Care Brands,purchase
U0017,e53e2f4c9bbf0a2c73e20afa6b20616f,Beauty > Hair Care > Shampoo,view
U0017,3d55bfc604f7e76657019afa8a954f78,Personal Care > Deodorants & Antiperspirants,view
U0017,5e8c60c2616a026550c29b5cf7269180,Personal Care > Bath & Body > Hand Soaps,view
U0017,ba86da2d0141d62d9c3e826a4df0ed8a,Personal Care > Incontinence > Tena,view
U0017,868f5a9ba86782a69473a7932fe63f72,Personal Care > Bath & Body > Hand Soaps,view
U0017,43999fedc6df35ed59c45515e7ef86dc,Personal Care > Oral Care > Kids Oral Care,view
U0017,55bc556e656484beb106da26e3a27581,Personal Care > Men's Essentials > Men's Bath & Body,view
U0017,9a2cabb34ec6156e831b4be0ac736d52,"Personal Care > Bath & Body > Loofahs, Bath Sponges & Accessories",view
U0017,647a99a063ff89705f839227178569e3,Household Essentials > Paper & Plastic > Paper Napkins,view
U0017,602e57900ce6ccad4a30e3b6c6488806,Personal Care > Sun Care > Sunscreen,view
U0017,a39308b5d99bba33fcefabbe2db3b9cb,Beauty > Makeup > Eye Makeup,view
U0017,77cfef20a136363d83c933937301b538,Beauty > Hair Care > Hair Color,purchase
U0017,d6e2ccde09938f2937aaf73ceadbcc8a,Premium Beauty > Premium Hair Care > Premium Hair Color,purchase
U0017,c8f88dba9773c478be05f9be821e86f4,Personal Care > Bath & Body > Body Lotions & Creams,view
U0017,9dcb5073b63887af7a4ef682306ee33e,Personal Care > Bath & Body > Hand Soaps,view
U0017,afdf56e6e22457b5e7a0e6db3ca56cfd,Personal Care > Bath & Body > Body Wash & Shower Gel,view
U0017,1214ad52033302139a1defd6fd2d28f6,Health > Pain Relievers > Back Pain Relief,view
U0017,bdb139b15d2a2a2791b3259268e49e1f,Premium Beauty > Premium Facial Skincare > Premium Eye Cream & Treatments,view
U0017,b7e3ba7a0c4a181d9f7d91d973e4ffe4,Premium Beauty > Premium Bath & Body > Premium Body Lotions,cart
U0017,ac2ef77c2e0f28a9f59532b653df0c54,Personal Care > Personal Care by Brand > Colgate,purchase
U0018,ade43ca9dda0c6771bbb9d54bb170d9f,Personal Care > Feminine Care > All Feminine Care,cart
U0018,8f45438b0b9a363625dd46154ea6cba6,Beauty > Hair Care > Hair Styling Products,view
U0018,4a50238c2c26445d27b08678cb8abfc1,Personal Care > Bath & Body > Hand Soaps,purchase
U0018,9827e00afc96606e73bc1381593f215c,Beauty > Beauty by Top Brands > Rimmel,view
U0018,dbbcbffef6141daa11248a7edee5917c,Personal Care > Sun Care > Sunscreen,view
U0018,dc75ac64916084cd4f76183f563ea128,Beauty > Hair Care > Conditioner,view
U0018,9628471b24890043e0c6a2cbdf34d922,Premium Beauty > Premium Hair Care > Premium Styling Products,view
U0018,80b583b89d84aa528a45a0bda69590ec,Premium Beauty > Premium Makeup > Premium Nail Polish & Care,purchase
U0018,bc37d213e00c423cd1c3ad0e288cbb17,Beauty > Nail Care > Nail Polish,purchase
U0018,dde73ed9e5e309aa8317314978462a3f,Premium Beauty > Premium Makeup > Premium Eyes,view
U0018,23aef40ec90ac92344ebad796b3c96df,Personal Care > Shaving > Trimmers & Groomers,purchase
U0018,792174ca52e758770d1e612bd440834c,Beauty > Hair Care > Hair Regrowth,view
U0018,327566b62db15486572ca93e927fd5a9,Personal Care > Bath & Body > Clean Living Body Wash,view
U0018,15497108a802294d9ea822e633335b48,Household Essentials > Household Essentials by Brand > Febreze,view
U0018,67945e89a237ce49cafb634e07f543ee,Household Essentials > Paper & Plastic > Trash Bags,view
U0018,0464b5a7b01ed623e2d53f40c97c211d,Beauty > Nail Care > Nail Polish,view
U0018,782c04de4552943e57a9eac9562ac1d5,Shop by Brand > Household Essentials > Energizer,view
U0018,d1514ebc887b649a8ef713d62360a4e4,Home > Teens' Rooms > Teens' Decor,view
U0018,781a8f6caba0af9269d8ea6464e654e3,Food > Organic Foods > Organic Foods,view
U0018,bce8bd0cfe1299640753cd0046f3bb03,Household Essentials > Air Fresheners > Spray Air Fresheners,view
U0018,2842ba97bb7f05965453c30681796cf3,Premium Beauty > Premium Men's Grooming > Premium Colognes,view
U0018,47aee86a3924f3c0eb6f8c88e81f3dc9,Health > Aromatherapy > Aromatherapy,cart
U0018,6dcfa4da0cf1f9b2aa06a091c1398dbd,Beauty > Makeup > Nails,view
U0018,bdb139b15d2a2a2791b3259268e49e1f,Premium Beauty > Premium Facial Skincare > Premium Eye Cream & Treatments,view
U0018,2c30b435537de9db266fb32329f76f26,Personal Care > Feminine Care > All Feminine Care,view
U0018,eaf86d8ba32dd898e6edf69d38c49ae1,Premium Beauty > Premium Men's Grooming > Premium Colognes,view
U0018,ee26cfb9db43efcbf89b06bbffe89a0d,Beauty > Skin Care > Moisturizers,view
U0018,6e5d4081d1ac7050323b9403d88ba895,Personal Care > Sun Care > Reef-Safe Sunscreen,view
U0018,3ddb4d374138ba55f877cc85514bf8b7,Health > Superfoods & Cleanses > Superfoods,view
U0018,264c5a73cc8db6e60b17fe71dd6c405f,"Shop by Brand > Health, Beauty & Personal Care > Schwarzkopf",view
U0018,5f9c88deae89e083f19a79d255b6dda0,Premium Beauty > Premium Hair Care > Premium Styling Products,view
U0018,6c39132818e1c3f34a02b128f289aaf5,Beauty > Makeup > Nails,purchase
U0018,ab2917b27b285a3abeeb35c6d5b6ff80,Premium Beauty > Premium Men's Grooming > Premium Colognes,view
U0018,adf2968d0c03b07bc09753dcace138b1,Household Essentials > Paper & Plastic > Disposable Tabletop,view
U0018,47fbb20f6de66fa0f338dcb9f97cabd5,Shop by Brand > All Departments > Unique Bargains,view
U0018,8257d60fd1de0376f876d21d0a1128ae,Health > Aromatherapy > Aromatherapy,view
U0018,12dbcb57319a419e37de576abb0e9ce5,Beauty > Beauty by Top Brands > Neutrogena,purchase
U0018,4317d8f021b55f8ac1069e3ffab729a8,Health > Vitamins & Supplements > Supplements,view
U0018,bd59341c693bbf447983086682199fa2,Premium Beauty > Premium Makeup > Premium Nail Polish & Care,view
U0018,624f31c9a5144336d80407e6c7766943,Health > Vitamins & Supplements > Supplements,view
U0018,5f389f70d4866f033a31abae355477bc,Premium Beauty > Premium Bath & Body > Premium Hand Lotions & Foot Creams,view
U0018,827cc2de789c2798e1d21033ccf06981,Beauty > Makeup > Lip,view
U0018,8e541ed351ec5ef8720e850138b69e05,Premium Beauty > Premium Bath & Body > Premium Body Hair Removal,view
U0018,090dbd712f6cfa9289bd58da8ce0482e,Premium Beauty > Premium Makeup > Premium Nail Polish & Care,view
U0018,54bba586a7dabb2449e161f2afd2e373,Beauty > Travel Size Beauty > Travel Size Skincare,view
U0018,cc5b9f510f88fdef62df16526a88b096,Household Essentials > Air Fresheners > Spray Air Fresheners,view
U0018,d442d73460e5de3500c21d874dd6658a,Household Essentials > Air Fresheners > Spray Air Fresheners,view
U0018,ecfd1827184c1644f7a067f591af6872,Personal Care > Oral Care > Teeth Whitening,view
U0018,83f0cd2d50a044cd0ed67eb910739193,Premium Beauty > Premium Bath & Body > Premium Essential Oils & Aromatherapy,view
U0018,cbabda1079391fa4b19a35259a1ce13f,Premium Beauty > Premium Bath & Body > Premium Deodorants & Antiperspirants,view
U0018,b5a46acdf2a2f0e81cd2776bc790e460,Health > Superfoods & Cleanses > Colon Cleanse,view
U0018,cef9a04bbe2ba2ccb1099443defd3d7c,Seasonal > Clean Living Shop > Personal Care Clean Living Shop,view
U0018,47aee86a3924f3c0eb6f8c88e81f3dc9,Health > Aromatherapy > Aromatherapy,view
U0018,404def2e4ebed56a185ccf8d76ee1d90,Beauty > Makeup > Face Makeup,view
U0018,a12967074f2c698f2f13b428e8d55e55,Premium Beauty > Premium Makeup > Premium Lips,view
U0018,8c8a5ac3ad944bfb1c89ffc2c0ce055e,Household Essentials > Air Fresheners > Air Freshener Refills,view
U0018,bed58b3f1a3246fc34ea71ec91511083,Beauty > Hair Care > Hair Color,view
U0018,a498702ef7295c39752679095ea4c989,Health > Aromatherapy > Aromatherapy Accessories,view
U0018,8d4029cbd5bbcf43cfbb23fa438b9103,Personal Care > Bath & Body > Hand Soaps,view
U0018,609cf0cb732e76ce9fa8e45402c77382,Personal Care > Deodorants & Antiperspirants,view
U0018,4193e9e6178de074f69fde0b1055a39c,Beauty > Hair Care > Hair Color,view
U0018,c55d67b1636412a83bf1a05b96a796de,Beauty > Makeup > Eye Makeup,view
U0018,c7c5049c5326e1c4a0f6c92df5d6476e,Personal Care > Bath & Body > Body Wash & Shower Gel,purchase
U0018,454fb87b6f8868726550904dc292581c,Beauty > Hair Care > Hair Styling Products,view
U0018,1cc8180896ac56c167ab8bd6327ec17f,Beauty > The Curl Shop > Coily Hair Products,view
U0018,f5f6ce6acc8239c9fbed04c9a7936394,Beauty > Hair Care > Conditioner,view
U0018,31c166ea512544afb100ea3ba3f31340,Health > Sleep Better > Calm Your Mind,view
U0018,404def2e4ebed56a185ccf8d76ee1d90,Beauty > Makeup > Face Makeup,view
U0018,1f11ad1bfe5541016f31becb2baafe04,Baby > Diapering > Disposable Diaper Bags,view
U0018,6b820897ff6159834560c760552c758b,Premium Beauty > Premium Bath & Body > Premium Body Washes & Shower Gels,view
U0018,d5ec1093b8d8c52568a17c43e4d214e2,Personal Care > Bath & Body > Hand Soaps,view
U0018,4ec1c5381a59acc143fce8256607aa20,"Premium Beauty > Premium Bath & Body > Premium Bath Bombs, Bath Salts & Bubble Bath",purchase
U0018,6df206974b6cad080c2152ded5261410,Personal Care > Incontinence > All Incontinence,purchase
U0018,de03000b35e36ef301e8412e3793dde7,Personal Care > Bath & Body > Body Lotions & Creams,view
U0018,35c797a17254feb4fcd700efb14e02c9,Premium Beauty > Premium Makeup > Premium Lips,view
U0018,dd4e9a09d47b0aead686cf7d93ffc711,Beauty > Beauty by Top Brands > L'Oreal Brands,view
U0018,3c5310f82c19f7b0a28cd0037da74f54,Beauty > Here for Every Beauty > Skincare,view
U0018,338008a44f082ecf5ec8563cbbebeaf8,Jewelry > Jewelry & Watches Savings > Jewelry Savings,view
U0018,88055c84108489ca95cc3b13d3ba9833,Beauty > Makeup > Face Makeup,view
U0018,27070c37a809bc8fbe81b22391bb8000,Beauty > Travel Size Beauty > Travel Size Makeup,view
U0018,bc93096456621537fe70f694b4dbb910,Premium Beauty > Premium Men's Grooming > Premium Shave,purchase
U0018,b4b64a472fd579229638b48b5ce65164,Beauty > Hair Care > Conditioner,view
U0018,ce110c4c2ed9c917a363712cffa64837,Beauty > Hair Care > Hair Color,view
U0018,5486b7bc4488ebdd4142c355a4a61a34,Personal Care > Men's Personal Care,cart
U0018,66bcffe83e460f8e7a48f84601ad1c8d,Health > Aromatherapy > Essential Oils,view
U0018,b7e02a263a98cdda33d2430d208cd614,Premium Beauty > Premium Bath & Body > Premium Body Lotions,view
U0018,5ea8d7a20dbec257ca6e4ebaba81214a,Health > Aromatherapy > Aromatherapy,view
U0018,8e7fe0b733e1807bdd1d9b46c78d0cf3,Personal Care > Bath & Body > Body Lotions & Creams,purchase
U0018,1f28d8a6ddc5204103b90f98985fc1fe,Auto & Tires > Automotive Interior > Car Seat Covers,view
U0018,ad63f3d13bb63e3dee191e2eccdd3be8,Beauty > Makeup > Lip Makeup,view
U0018,1a082e93bb68b97f9d8bf9ded411a0de,Personal Care > Feminine Care > Always,view
U0018,012ba43ca0aec309f2d73060bdac7175,Premium Beauty > Premium Makeup > Premium Nail Polish & Care,view
U0018,c8b50df4554066cdaeb42ea858e474b3,Personal Care > Restock & Save On Hair Care > Hair Color,view
U0018,a80b29781bd5ab0bfddefecf169571c5,Health > Aromatherapy > Essential Oils,view
U0018,151b4b5ceb01e088c278cb946ad92e95,Personal Care > Feminine Care > Feminine Wipes,purchase
U0018,ca388b018584794026a6556e6fef7325,Beauty > Hair Care > Hair Care Brands,view
U0018,5a2d616aad50981462fd768928a3763d,Beauty > Hair Care > Hair Color,purchase
U0018,4489ce9ca596a8c41dac49b964ffbc9a,Personal Care > Oral Care > Toothpaste,purchase
U0018,bbde2959d6200993cf3dc57f66d3b002,Beauty > Beauty by Top Brands > Revlon,view
U0018,1007940052235879400000002000000000067565785US,Beauty > Travel Size Beauty > Travel Size Hair Care,view
U0018,431990f8206be9918de93741756a01fe,Beauty > Makeup > Nails,view
U0018,9d13523256eec0b7663eb2908eadba24,Premium Beauty > Premium Bath & Body > Premium Deodorants & Antiperspirants,view
U0018,a561f1b09aa208cd9805d2e460c72999,Premium Beauty > Premium Hair Care & Hair Tools > Premium Shampoos,view
U0018,5bea956cefa83ab8a3267f32445af3d1,Personal Care > Restock & Save On Hair Care > Shampoo,view
U0018,9399327bbffe2363920bbb290e100ee6,Health > Weight Management > MCT Oil,view
U0018,510f200d80bd9efa21a3e57a45a232ee,Premium Beauty > Premium Makeup > Premium Nail Polish & Care,purchase
U0018,69eae269a7c26dbd78eefb55702df81d,Sports & Outdoors > Exercise & Fitness > Yoga,view
U0018,e16ccb1128466d8dc0bb4c7eec1f1109,Beauty > Makeup > Lip,view
U0018,5f4f118f4963014bbacc148cc7bc8ea4,Beauty > Hair Care > Shampoo,view
U0018,618d4ef479bb59500185da6ce2cc8d1c,Personal Care > Oral Care > Toothbrushes,view
U0018,74e2956f08f4f57f7b9738d7817e28d9,Beauty > Beauty by Top Brands > Revlon,view
U0018,59d2cea7bbcf6f42b671dcba1e2930cf,Household Essentials > Cleaning Supplies > Surface Care & Protection,view
U0018,99c03e3872150cf5ff0135d27edce29c,"Personal Care > Bath & Body > Loofahs, Bath Sponges & Accessories",view
U0018,6f569edd51f4cdba112ab0b59e0c39ba,Personal Care > Sun Care > After-Sun Care,view
U0018,25ca1066306f983d98f2dcbe867b19a3,Health > Aromatherapy > Essential Oils,cart
U0018,a60634c1ea88b76443cb6e54fc7eed95,Personal Care > Bath & Body > Hand Soaps,view
U0018,fade7e06b5bb446c02182975b3de7e4c,Personal Care > Bath & Body > Body Wash & Shower Gel,view
U0018,bac1c6cc8e93a6aed48536220216a8c3,Personal Care > Feminine Care > All Feminine Care,view
U0018,67a7defdfa10377e217aa00f85a4b264,Premium Beauty > Premium Bath & Body > Premium Body Washes & Shower Gels,view
U0018,74934ff06f0d7136f22fc9fdbd4dd64f,Premium Beauty > Premium Fragrance > Premium Perfume,view
U0018,f2fe6cb2810da3c362646ad408d31ed9,Household Essentials > Shoe Care & Repair > Shoelaces,purchase
U0018,1da257a763b5cd025bf2dfc718738ecb,Health > Superfoods & Cleanses > Body Cleanse,view
U0018,fd897156f5d33cd8b4105c810580739e,Beauty > Beauty by Top Brands > Equate Beauty,view
U0018,2681ed789ba7b6e2fa5a7d7fa9f00173,Beauty > Makeup > Face Makeup,purchase
U0018,d70861a366ff7d42efe622f61ec868b3,Personal Care > Sun Care > Sunscreen,view
U0018,d12fcb7085ae476dea05d358a06c0d94,Premium Beauty > Premium Fragrance > Premium Cologne,view
U0018,dcbb93fa78227d1d0c0bfe0d6783d43f,Premium Beauty > Premium Bath & Body > Premium Hand Lotions & Foot Creams,view
U0018,9bc97b0cc86c0384916fe3e1b06f9ac8,Premium Beauty > Premium Facial Skincare > Premium Face Cleansers,view
